"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"75","“ Searching For Truth ""

Dr.  Laurence Brown

https://t.co/jauMfGOFGZ

#NBA  #NBAnaESPN  #news  #USA
#UK  #China… https://t.co/V1sr48sYue",FALSE,4,NA,2020-02-01 13:01:39,TRUE,NA,"1223592246903234564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","341_SA",9,FALSE,FALSE,NA,NA
"76","Victoria hotel offers a central location in Amsterdam, Netherlands! https://t.co/KuAtuJwP42 #ttot #travel… https://t.co/4jiGS8FipI",FALSE,0,NA,2020-02-01 12:59:27,TRUE,NA,"1223591693477392384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trip_res",0,FALSE,FALSE,NA,NA
"77","RT @BackpackerAsia: #travel #backpacking #europe #hungary #backpacker #backpackerlife #backpackerhostel #budapest #hostel #youthhostel #eur…",FALSE,0,NA,2020-02-01 12:39:19,FALSE,NA,"1223586625860591616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","airports_hotels",2,TRUE,FALSE,NA,NA
"78","Around Europe with CEFF

Location: Peel, Isle of Man 🇮🇲

#CEFF #Europe #Travel https://t.co/VGNXAH3d9D",FALSE,0,NA,2020-02-01 12:36:35,FALSE,NA,"1223585938711793664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CEFilmFest",0,FALSE,FALSE,NA,NA
"79","RT @metalbabemayhem: #FlashbackFriday Here's an article that came out in @SinCityPresents last September about my Top 10 Wow Moments in #Eu…",FALSE,0,NA,2020-02-01 12:30:41,FALSE,NA,"1223584452577656833",NA,"<a href=""http://www.travelslovenia.info/"" rel=""nofollow"">Travel Slovenia</a>","travel2slovenia",2,TRUE,FALSE,NA,NA
"80","⚠️ ALL Meteoalarm Severe #Weather Warnings for #Europe. #REFUGEES #Travel #SevereWx #EUwx #Wx #News https://t.co/ez6k9aB7HA",FALSE,0,NA,2020-02-01 12:30:21,FALSE,NA,"1223584369547366401",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Goatys_News",0,FALSE,FALSE,NA,NA
"81","#travel #backpacking #europe #hungary #backpacker #backpackerlife #backpackerhostel #budapest #hostel #youthhostel… https://t.co/4IjvMzbQLD",FALSE,2,NA,2020-02-01 12:21:22,TRUE,NA,"1223582108574195714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BackpackerAsia",2,FALSE,FALSE,NA,NA
"82","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 12:20:36,FALSE,NA,"1223581916303101952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vimtopapi",11,TRUE,FALSE,NA,NA
"83","Traditional street in the town, Aegina, Greece

#culture #geography #science #world #life #art #education #writing… https://t.co/6lq6mJwqHF",FALSE,0,NA,2020-02-01 12:18:00,TRUE,NA,"1223581260464955393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sarass08",0,FALSE,FALSE,NA,NA
"84","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 12:13:58,FALSE,NA,"1223580248459108352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarolinedenBoer",18,TRUE,FALSE,NA,NA
"85","Positano - Amalfi Coast

#Travel #Holiday #Inspiration #Italy #Europe #Explore #travelling #AmalfiCoast #Positano https://t.co/XwCj0LKAf4",FALSE,3,NA,2020-02-01 12:11:00,FALSE,NA,"1223579500992172032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kaboompics",0,FALSE,FALSE,NA,NA
"86","Toss, buddy 🤜🤛  it's mesmerizing to see a small city from the hill like this. 
.
.
.
.
#sky #architecture #europe… https://t.co/Tz9qo6HtRl",FALSE,0,NA,2020-02-01 11:50:34,TRUE,NA,"1223574359635304452",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ImanuelBong",0,FALSE,FALSE,"-18.7667","66.1333"
"87","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 11:48:49,FALSE,NA,"1223573917895249920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","T50md83fEbWU7s9",18,TRUE,FALSE,NA,NA
"88","Ταξίδεψε τώρα στις αγαπημένες πόλεις της Ευρώπης σε προνομιακές τιμές ✈️ https://t.co/yY1PalLr0z   #travel #trip… https://t.co/YY8gaFpRix",FALSE,0,NA,2020-02-01 11:44:57,TRUE,NA,"1223572943340474368",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","Teokanistras",0,FALSE,FALSE,NA,NA
"89","10 of the dreamiest places in Georgia via @CNNTravel 

#travel #Georgia #history #Europe 

https://t.co/jNqjgkSSzC https://t.co/MSVS8oQNcc",FALSE,2,NA,2020-02-01 11:40:01,FALSE,NA,"1223571704708050944",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","middleagetravel",0,FALSE,FALSE,NA,NA
"90","RT @ehatourist: The best craft #beer in Frankfurt, #Germany #travel https://t.co/4YZLBPmyBt #alcohol #breweries #burgers #craftbeer #europe",FALSE,0,NA,2020-02-01 11:37:18,FALSE,NA,"1223571020340252672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bierkrawall",1,TRUE,FALSE,NA,NA
"91","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 11:32:04,FALSE,NA,"1223569703483977728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jojumarti",18,TRUE,FALSE,NA,NA
"92","The amazing gothic cathedral of Saint André - Bordeaux #saintandrecathedral #saintandre #bordeaux #burdeos #france… https://t.co/PqxVYzlKFg",FALSE,1,NA,2020-02-01 11:25:30,TRUE,NA,"1223568051729248258",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PhotoGSuS",0,FALSE,FALSE,"-0.57783592","44.83796422"
"93","Tank T-34 Мемориал Славы (War memorial) #tiraspol #тирасполь #transnistria #приднестровье #moldova #молдова 🇲🇩… https://t.co/Eyb3STUHAN",FALSE,2,NA,2020-02-01 11:22:22,TRUE,NA,"1223567259370770432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vilacom_",0,FALSE,FALSE,NA,NA
"94","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 11:22:04,FALSE,NA,"1223567185718603777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JF4hNs37GzsO464",18,TRUE,FALSE,NA,NA
"95","The beginning.
#erasmus #erasmuslife #sweden #erasmusplus #travel #exchange #exchangestudent #svezia #sverige… https://t.co/GnkbT8Kl58",FALSE,0,NA,2020-02-01 11:17:27,TRUE,NA,"1223566025612038145",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","loxrexnzxo",0,FALSE,FALSE,"20.2606","63.82529"
"96","The journey.
#erasmus #erasmuslife #sweden #erasmusplus #travel #exchange #exchangestudent #svezia #sverige… https://t.co/diBl3zYs12",FALSE,1,NA,2020-02-01 11:17:04,TRUE,NA,"1223565927100375040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","loxrexnzxo",0,FALSE,FALSE,"18.0605","59.3307"
"97","The end.
#erasmus #erasmuslife #sweden #erasmusplus #travel #exchange #exchangestudent #svezia #sverige… https://t.co/M7HdPALyHW",FALSE,0,NA,2020-02-01 11:16:46,TRUE,NA,"1223565851716014080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","loxrexnzxo",0,FALSE,FALSE,"20.2606","63.82529"
"98","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 11:07:46,FALSE,NA,"1223563587286904833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mikeroebuck53",11,TRUE,FALSE,NA,NA
"99","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 11:07:43,FALSE,NA,"1223563572690792448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyhanAkinn",18,TRUE,FALSE,NA,NA
"100","RT @xatzikraxtis: To travel is to live! 🇧🇪
▪️
▪️
▪️
#belgium #brussels #cinquantenaire #parcducinquantenaire #bxl #bruxelles #park #europe…",FALSE,0,NA,2020-02-01 11:07:21,FALSE,NA,"1223563481556955138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xatzikraxtis",1,TRUE,FALSE,NA,NA
"101","Visit Amsterdam. Unforgettable!

@youbooktravelhire #amsterdam #holland #netherlands #travel #roadtrip #you #book… https://t.co/3TiaOQqTXI",FALSE,1,NA,2020-02-01 11:00:37,TRUE,NA,"1223561789398560768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YouBookTravel",0,FALSE,FALSE,NA,NA
"102","RT @twintair737: 🇨🇿✈️ #SmartWings #Czech #Airlines #LowCost #Prague #Tchéquie #Europe .. @BoeingAirplanes #Boeing #737MAX 🇺🇲✈️. Retour du f…",FALSE,0,NA,2020-02-01 11:00:05,FALSE,NA,"1223561652693602304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twintair737",1,TRUE,FALSE,NA,NA
"103","RT @trip_res: Central Krakow, Poland hotel in the heart of the Old Town! https://t.co/GdnLRnATAs #ttot #travel #traveling #traveltips #tour…",FALSE,0,NA,2020-02-01 10:59:19,FALSE,NA,"1223561459768217602",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trip_res",1,TRUE,FALSE,NA,NA
"104","RT @FlirtsForFood: Looking for an inexpensive weekend break #destination in #europe? You should think about #Gdansk! It was phenomenal. Rea…",FALSE,0,NA,2020-02-01 10:46:06,FALSE,NA,"1223558135794872320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RTWBarefoot",1,TRUE,FALSE,NA,NA
"105","RT @metalbabemayhem: #FlashbackFriday Here's an article that came out in @SinCityPresents last September about my Top 10 Wow Moments in #Eu…",FALSE,0,NA,2020-02-01 10:39:20,FALSE,NA,"1223556433226104837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BonJoviTalk",2,TRUE,FALSE,NA,NA
"106","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 10:37:48,FALSE,NA,"1223556045332799488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReneChampion1",18,TRUE,FALSE,NA,NA
"107","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 10:25:19,FALSE,NA,"1223552902574243840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IanRSlack2",11,TRUE,FALSE,NA,NA
"108","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 10:23:58,FALSE,NA,"1223552566040104960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TravelMusic",11,TRUE,FALSE,NA,NA
"109","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 10:19:11,FALSE,NA,"1223551358986608642",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Peter_Mugridge",11,TRUE,FALSE,NA,NA
"110","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 10:16:38,FALSE,NA,"1223550717400506369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ouinokdum",18,TRUE,FALSE,NA,NA
"111","RT @ehatourist: An all-you-can-eat #cheese feast at Baud Et Millet in Bordeaux, #France #travel https://t.co/6aa7on2AdK #alcohol #bordeaux…",FALSE,0,NA,2020-02-01 10:09:15,FALSE,NA,"1223548861924376577",NA,"<a href=""https://twitter.com/milknutrition"" rel=""nofollow"">chheseandairy</a>","MilkNutrition",1,TRUE,FALSE,NA,NA
"112","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 10:01:31,FALSE,NA,"1223546915574272000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","195501",18,TRUE,FALSE,NA,NA
"113","Looking for an inexpensive weekend break #destination in #europe? You should think about #Gdansk! It was phenomenal… https://t.co/IFfwMi8jhu",FALSE,5,NA,2020-02-01 10:00:53,TRUE,NA,"1223546756840984577",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FlirtsForFood",1,FALSE,FALSE,NA,NA
"114","An all-you-can-eat #cheese feast at Baud Et Millet in Bordeaux, #France #travel https://t.co/6aa7on2AdK #alcohol… https://t.co/Ea9zUupih8",FALSE,0,NA,2020-02-01 10:00:41,TRUE,NA,"1223546706723254273",NA,"<a href=""https://everybodyhatesatourist.net"" rel=""nofollow"">Revive Old Post EHAT</a>","ehatourist",1,FALSE,FALSE,NA,NA
"115","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 09:57:17,FALSE,NA,"1223545849940193281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASjouke",18,TRUE,FALSE,NA,NA
"116","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 09:39:43,FALSE,NA,"1223541429890404353",NA,"<a href=""http://ftc.henriktravel.com"" rel=""nofollow"">Second Twitter Thing App</a>","FTCFreeTravel",11,TRUE,FALSE,NA,NA
"117","BELGIUM | A fairy-tale medieval town like no other can be found in Bruges 🥰 it is one of Europe's best preserved ci… https://t.co/4EkWV2cl2h",FALSE,0,NA,2020-02-01 09:37:21,TRUE,NA,"1223540833929949184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bonditobasic",0,FALSE,FALSE,NA,NA
"118","Last summer Prague.
#prague #czechrepublic #czech #europe #europetravel #travel #travelphotography #summer… https://t.co/OOKt0DFDEU",FALSE,0,NA,2020-02-01 09:24:07,TRUE,NA,"1223537502881009665",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jrenjenka",0,FALSE,FALSE,"14.4214","50.0875"
"119","Reposting @ohgodmywifeisgerman: - via @Crowdfire 
A forest outside Hannover, Germany. .
.
.
.
.
.
.
.
.
.
.
.… https://t.co/PJJWUgPkyY",FALSE,0,NA,2020-02-01 09:19:11,TRUE,NA,"1223536259609563137",NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","LukeSBE",1,FALSE,FALSE,NA,NA
"120","To help ease any post-Brexit travel delays, we're giving away free @Gatwick_Airport Premium Passport Control. 🛂

To… https://t.co/H4pDkNPHtl",FALSE,0,NA,2020-02-01 09:18:01,TRUE,NA,"1223535967233028097",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BlocHotelLGW",0,FALSE,FALSE,NA,NA
"121","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 09:08:59,FALSE,NA,"1223533695929409537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vip_travels50",18,TRUE,FALSE,NA,NA
"122","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 09:08:54,FALSE,NA,"1223533672936153093",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScibusFlorin",11,TRUE,FALSE,NA,NA
"123","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 09:02:41,FALSE,NA,"1223532108695703552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EuropeanNick",11,TRUE,FALSE,NA,NA
"124","RT @EurostarJustinp: Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.33,…",FALSE,0,NA,2020-02-01 08:49:49,FALSE,NA,"1223528871343140865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tioquito71",11,TRUE,FALSE,NA,NA
"125","RT @gvslondon: The Classic Mahogany Riva speedboats of Venice 😎 Some were custom fitted with Lamborghini V12 engines! https://t.co/hoLsbEw8…",FALSE,0,NA,2020-02-01 08:46:58,FALSE,NA,"1223528153588649984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnitaGMacDonald",5,TRUE,FALSE,NA,NA
"126","Taking a roadtrip along Route One in Iceland would be a holiday to remember!

Get some inspiration for your holiday… https://t.co/g6X7mzYzQC",FALSE,0,NA,2020-02-01 08:45:04,TRUE,NA,"1223527674611716096",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Chill_Insurance",0,FALSE,FALSE,NA,NA
"127","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 08:43:24,FALSE,NA,"1223527253965000704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BtzMedina",18,TRUE,FALSE,NA,NA
"128","Good morning from London St Pancras. Paris still 491.83 kilometres away by train. Brussels: 373.33, Amsterdam: 581.… https://t.co/P8Yw4n8QkH",FALSE,99,NA,2020-02-01 08:43:19,TRUE,NA,"1223527233035427840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EurostarJustinp",11,FALSE,FALSE,NA,NA
"129","RT @SaveATrain: The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour  #TravelSat…",FALSE,0,NA,2020-02-01 08:42:34,FALSE,NA,"1223527044266414080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BellzWebster",18,TRUE,FALSE,NA,NA
"130","Italy Tourist Visa Assistance - @tweetsanctum 

Contact: 9030040088 | 9030030022
#Italy #Schengen #Europe #nature… https://t.co/XncNVn2Tj3",FALSE,0,NA,2020-02-01 08:36:26,TRUE,NA,"1223525504487022592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tweetsanctum",0,FALSE,FALSE,NA,NA
"131","The world is a book and those who do not travel read only one page. #Explore  #Europe #Rail #Travel #Ttot #Tour… https://t.co/ACeuYqMuS1",FALSE,62,NA,2020-02-01 08:35:05,TRUE,NA,"1223525161921589248",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SaveATrain",18,FALSE,FALSE,NA,NA
"132","#caught by #mamahsu #palma #mallorca #spain #europe #travel #travelgram #instatravel #passionpassport #latergram… https://t.co/KgBjGVQZQh",FALSE,0,NA,2020-02-01 08:07:20,TRUE,NA,"1223518180376793089",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","allehsu",0,FALSE,FALSE,"2.64682","39.5703699"
"133","RT @ehatourist: Iberia Dali VIP Lounge #Madrid Barajas MAD Review: Around The World #travel https://t.co/qx5CWvFLey #airlinelounges #around…",FALSE,0,NA,2020-02-01 08:00:09,FALSE,NA,"1223516371327311872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twintair737",1,TRUE,FALSE,NA,NA
"134","Ravello - Amalfi Coast

#Travel #Holiday #Inspiration #Italy #Europe #Explore #travelling #AmalfiCoast #revello https://t.co/6UI30AvnBn",FALSE,2,NA,2020-02-01 08:00:00,FALSE,NA,"1223516332966191104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kaboompics",0,FALSE,FALSE,NA,NA
"135","#louvremuseum #paris #louvre #museedulouvre #france #parisfrance #travel #love #summer #louvreparis #weather… https://t.co/LhSlT0vR8A",FALSE,1,NA,2020-02-01 07:45:52,TRUE,NA,"1223512775714136064",NA,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","akk_mahade",0,FALSE,FALSE,NA,NA
"136","Get exclusive flight deals on Dubai.

Book your Dubai flight at best price with us. 100% best price guaranteed!!

C… https://t.co/KsWiRiDDrA",FALSE,0,NA,2020-02-01 07:42:06,TRUE,NA,"1223511829697007616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","takecaretravel2",0,FALSE,FALSE,NA,NA
"137","#Island of #Šolta, a Gem of the #Adriatic 

https://t.co/rQttCHUYmY

#travel #lookatourworld #travelbloging… https://t.co/QuCLFqWpbB",FALSE,0,NA,2020-02-01 07:41:18,TRUE,NA,"1223511629066919936",NA,"<a href=""http://www.totaltraveltag.com"" rel=""nofollow"">Total Travel TAG</a>","NomadicBrits",0,FALSE,FALSE,NA,NA
"138","早啊, Saturday☀️ @ Budapest , Hungary 
#Budapest #hungary #buda #castle #Stairs #travel #nature #me #mensfashion… https://t.co/7CCDmoblS3",FALSE,0,NA,2020-02-01 07:40:42,TRUE,NA,"1223511478965297152",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","HenryNgo_18",0,FALSE,FALSE,NA,NA
"139","Hallo Frankfurt! #Europa #Europe #vacation #travel #worldtravel #sightseeing #carpediem #beautifuldestinations… https://t.co/Ql4jlOtEHG",FALSE,1,NA,2020-02-01 07:30:54,TRUE,NA,"1223509012412608512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FranciscoPina75",0,FALSE,FALSE,NA,NA
"140","A Bizarre Conversation With A Dutchman 

https://t.co/E7ii32YbYd

#travel #lookatourworld #travelbloging… https://t.co/1lk2v2KPuT",FALSE,0,NA,2020-02-01 07:21:46,TRUE,NA,"1223506714219220993",NA,"<a href=""http://www.totaltraveltag.com"" rel=""nofollow"">Total Travel TAG</a>","NomadicBrits",0,FALSE,FALSE,NA,NA
"141","Log Cabin in #Finland 🌻
#travel #europe #fastcover https://t.co/DlbMlqVAUM",FALSE,0,NA,2020-02-01 07:00:41,FALSE,NA,"1223501405496979456",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FastCover",0,FALSE,FALSE,NA,NA
"142","RT @CarbonCraftLtd: Albania 🇦🇱 ... a musical inspiration 🎶 
👇🏻
https://t.co/NqnLljxYgP
-
#Albania #Europe #songs #Albanian #artists #songs…",FALSE,0,NA,2020-02-01 06:55:35,FALSE,NA,"1223500122102824960",NA,"<a href=""https://github.com/sukanyaharris"" rel=""nofollow"">G_T_Test</a>","Spider_Gina",1,TRUE,FALSE,NA,NA
"143","RT @saga_vacation: #nature #photography with #vacationsaga
 #naturephotography #naturelovers #beautiful #Destinations #travel #italy #vacat…",FALSE,0,NA,2020-02-01 06:55:17,FALSE,NA,"1223500045917589518",NA,"<a href=""http://test.com"" rel=""nofollow"">nature_and_wildlifeapp</a>","wildlife__pics",2,TRUE,FALSE,NA,NA
"144","Albania 🇦🇱 ... a musical inspiration 🎶 
👇🏻
https://t.co/NqnLljxYgP
-
#Albania #Europe #songs #Albanian #artists… https://t.co/mNhrSMs2Ve",FALSE,0,NA,2020-02-01 06:54:08,TRUE,NA,"1223499759228477440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CarbonCraftLtd",1,FALSE,FALSE,NA,NA
"145","RT @Charlesfrize: Reading about this: #Europe - Explore Exotic European #Travel Destinations #FrizeMedia - https://t.co/an6ShauDGR",FALSE,0,NA,2020-02-01 06:26:36,FALSE,NA,"1223492831106519040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ageless_2u",4,TRUE,FALSE,NA,NA
"146","RT @Charlesfrize: Reading about this: #Tuscany - An Introduction To #Italy #travel #FrizeMedia #Europe - https://t.co/WS50ddw7g7",FALSE,0,NA,2020-02-01 06:24:25,FALSE,NA,"1223492279396196352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ageless_2u",4,TRUE,FALSE,NA,NA
"147","RT @Charlesfrize: Reading about this: #TurkeyTourism- #Travel Information And Guide #FrizeMedia #Europe - https://t.co/45K5jlXP22",FALSE,0,NA,2020-02-01 06:24:16,FALSE,NA,"1223492242087739392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ageless_2u",4,TRUE,FALSE,NA,NA
"148","#nature #photography with #vacationsaga
 #naturephotography #naturelovers #beautiful #Destinations #travel #italy… https://t.co/SdhEe9cCBI",FALSE,1,NA,2020-02-01 06:22:38,TRUE,NA,"1223491830563500032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saga_vacation",2,FALSE,FALSE,NA,NA
"149","Iberia Dali VIP Lounge #Madrid Barajas MAD Review: Around The World #travel https://t.co/qx5CWvFLey #airlinelounges… https://t.co/9XKvt0VYSp",FALSE,1,NA,2020-02-01 06:05:50,TRUE,NA,"1223487604928274432",NA,"<a href=""https://everybodyhatesatourist.net"" rel=""nofollow"">Revive Old Post EHAT</a>","ehatourist",1,FALSE,FALSE,NA,NA
"150","Are you ready for some new travel experience in Austria in 2020?

#austria #vienna #nature #mountains #travel… https://t.co/ldzhnh8bRS",FALSE,1,NA,2020-02-01 05:00:00,TRUE,NA,"1223471035728547843",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","travmictours",0,FALSE,FALSE,NA,NA
"151","RT @varahaa: Lokesh Holidays 
#International Tour operator in Chennai 
 #europe #uae #travel #tour #india #adventure #luxury #explore #aust…",FALSE,0,NA,2020-02-01 04:21:05,FALSE,NA,"1223461239931777027",NA,"<a href=""https://twitter.com/WeTamilans"" rel=""nofollow"">Tamil_BOT</a>","WeTamilans",1,TRUE,FALSE,NA,NA
